ID-EVENTO,TITULO,PRECIO,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,ADDRESS,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDINATES,TIPO,AUDIENCIA
11393476,Contra la raza,Gratuito,"M,X,J,V,S,D",31/7/2021;1/8/2021;2/8/2021;3/8/2021;4/8/2021;5/8/2021;6/8/2021;7/8/2021;8/8/2021;9/8/2021;10/8/2021;11/8/2021;12/8/2021;13/8/2021;14/8/2021;15/8/2021;16/8/2021;17/8/2021;18/8/2021;19/8/2021;20/8/2021;21/8/2021;22/8/2021;23/8/2021;24/8/2021;25/8/2021;26/8/2021;27/8/2021;28/8/2021;29/8/2021;30/8/2021;31/8/2021;,2021-06-03,2021-11-28,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c52181987c79710VgnVCM1000001d4a900aRCRD,Contra la raza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9262181987c79710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",CineActividadesAudiovisuales,
11482250,Contrapunto teacher Frankenstein Band,Gratuito,,,2021-10-31,2021-10-31,19:00,Charanga.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=711c8dd1dd53c710VgnVCM1000001d4a900aRCRD,,,,,,,,,,,ActividadesCalleArteUrbano,
11484369,Contrastes,Gratuito,"L,M,X,J,V,S",,2021-10-06,2021-10-28,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2105cfde4ea3c710VgnVCM2000001f4a900aRCRD,Exposiciones del mes de octubre en Tetuán,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c41e96329b9b710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD,Centro Cultural Eduardo Úrculo (Tetuán),1,"PLAZA DONOSO, 5",TETUAN,ALMENARA,28029,"40.46903299144094,-3.6976620067964996",Exposiciones,
11470791,Conversación Antonio Lucas y Alejandro Simón Partal,"3,5 ?",,,2021-10-15,2021-10-15,,"Los dos son poetas. Los dos han publicado su primera novela este año. Antonio Lucas se estrena con Buena mar, la historia de un periodista que decide embarcarse en un barco pesquero y descubrir cómo viven y faenan esos hombres que pasan su vida en alta mar, para que nosotros podamos comer pescado fresco. Alejandro Simón Partal, con La parcela, nos propone la historia de un profesor de literatura española que llega a la ciudad portuaria de Boulogne sur Mer en un momento de desgarro personal.  Ambos se sientan a conversar sobre los vasos comunicantes entre ambos géneros y las diferencias que han detectado en su proceso creativo. También analizarán si su prosa se ha beneficiado de su carrera poética o si, por el contrario, han querido alejarse por completo del género que los convirtió en autores, para poder adentrarse en un mundo que no dominaban desde la curiosidad y la inocencia.  Antonio Lucas (Madrid, 1975) es poeta y periodista. Licenciado en Ciencias de la Información, es director del suplemento cultural La Esfera de Papel y columnista de Opinión en el diario El Mundo, además de colaborador de Radio Nacional de España y la Cadena SER. Entre su obra poética destacan Los mundos contrarios (Visor, 2009), galardonado con el XXX Premio Internacional de Poesía Ciudad de Melilla; Los desengaños (Visor, 2014), que fue Premio Loewe; y Los desnudos (Visor, 2020), Premio de Poesía Generación del 27. Buena mar (Alfaguara, 2021) es su primera novela.  Alejandro Simón Partal (Estepona, 1983) es escritor y poeta, doctor en Filología Hispánica y profesor universitario. Su obra poética incluye Una buena hora (Visor, 2019), ganadora del Premio Internacional de Poesía Hermanos Argensola; La fuerza viva (Pre-Textos, 2017), fue merecedora del premio Arcipreste de Hita. Ha sido autor residente en Etopia Centro de Arte y Tecnología, en Zaragoza y también ha trabajado en universidades de Francia y República Checa. La parcela (Caballo de Troya, 2021) es su primera novela.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4230c7ed8a90c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",RecitalesPresentacionesActosLiterarios,
11470794,Conversación Laura Ferrero y Alicia Kopf,"3,5 ?",,,2021-10-16,2021-10-16,,"Las palabras son acercamiento y posibilidad. Pero las palabras, rodeos para acercarnos a aquello que no puede decirse, son a veces insuficientes. Alicia Kopf, artista conceptual y escritora, y Laura Ferrero, escritora y guionista, debatirán en el marco de Capítulo uno sobre algunas de las disciplinas y metáforas ?la cartografía y los mapas, los exploradores de los Polos, la formación de las islas o la conquista lunar? que forman parte de sus respectivos procesos de documentación a la hora de abordar literariamente sus temas de interés: la intimidad, los vínculos o los ecosistemas familiares.  Laura Ferrero (Barcelona, 1984) es escritora, periodista y guionista. Ha publicado los libros Piscinas vacías (Alfaguara, 2016), Qué vas a hacer con el resto de tu vida (Alfaguara, 2017), La gente no existe (Alfaguara, 2021) y el álbum ilustrado El amor después del amor (Bridge, 2018). En la actualidad, compagina su trabajo como guionista con la escritura de una nueva novela. Además, es colaboradora de medios como El País, Jot Down o ABC.  Alicia Kopf (Girona, 1982) es escritora y artista visual. Licenciada en Bellas Artes y en Teoría de la literatura y Literatura comparada, publicó el libro de relatos Modos de (no) entrar en casa (2011) gracias a la beca Girona Kreas. Su primera novela, Hermano de hielo (Alpha Decay, 2016), ha recibido los premios Documenta 2015, Libreter 2016, Ojo Crítico 2016 y Cálamo «Otra Mirada 2016», y ha sido traducida a diez idiomas. En su faceta de artista visual presentó la exposición individual Seal Sounds Under the Floor (2013) en la Galería Joan Prats de Barcelona (Premio GAC / DKV). Actualmente lleva a cabo el ciclo de investigación y producción audiovisual «Speculative Intimacy», expuesto en la galería Joan Prats (2019) y en Culturgest Portugal (2020-2021).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f240c7ed8a90c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",RecitalesPresentacionesActosLiterarios,
11470796,Conversación Marta Sanz y Manuel Jabois,"3,5 ?",,,2021-10-16,2021-10-16,,"Entre los dos suman decenas de miles de lectores fieles y entusiastas. Cada uno de ellos posee un estilo único y definitorio que no tiene absolutamente nada que ver con el del otro. Su punto en común es la necesidad de contar y un deseo de conversar sobre ello. ¿Por qué escriben los libros que escriben? ¿Cómo lo hacen? ¿Se pueden compartir los procesos? ¿Cómo se mezclan los distintos géneros en sus escrituras? Estas son solo algunas de las preguntas sobre las que reflexionarán Marta Sanz y Manuel Jabois para acercarnos un poco más a su modo de entender la creación literaria.  Marta Sanz (Madrid, 1967) es doctora en Filología hispánica. Cuenta con una extensa obra narrativa, poética y ensayística en la que destacan Daniela Astor y la caja negra (Premio Tigre Juan, Premio Cálamo y Premio Estado Crítico); Farándula, que le valió el Premio Herralde de Novela; Clavícula (Anagrama, 2017); pequeñas mujeres rojas (Anagrama, 2020) y su última obra, Parte de mí (Anagrama, 2021).  Manuel Jabois (Pontevedra, 1978) es periodista y escritor. Trabajó en Diario de Pontevedra durante quince años. Después de pasar por El Mundo ingresó en El País, donde escribe crónicas, reportajes y columnas. Ha publicado varias obras de no ficción, entre ellas Irse a Madrid (2011) y Nos vemos en esta vida o en la otra (2016). En 2019 publicó la novela Malaherba y en este 2021, Miss Marte, las dos en la editorial Alfaguara.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd40c7ed8a90c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",RecitalesPresentacionesActosLiterarios,
11443967,Conversando con mi abogada,Gratuito,,5/8/2021;11/8/2021;12/8/2021;18/8/2021;19/8/2021;25/8/2021;,2021-10-08,2021-10-08,18:00,"Encuentro mensual con la asesora legal del Espacio de Igualdad, en el que, de forma distendida, trataremos diversos temas de interés jurídico.  Viernes 8 de octubre de 18 a 19:30 h. Actividad presencial",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51ecf962f9cea710VgnVCM1000001d4a900aRCRD,Un espacio jurídico propio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e08c01345fa6710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Lucía Sánchez Saornil. San Blas-Canillejas,2,"PLAZA EURIPIDES, 1",SAN BLAS-CANILLEJAS,CANILLEJAS,28022,"40.449003967549075,-3.6069161377213526",CursosTalleres,Mujeres
11480596,Convocatoria espacios expositivos Distrito Moncloa-Aravaca 2022.,Gratuito,"L,M,X,J,V,S,D",,2021-09-25,2021-10-25,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e0ee0cfe703c710VgnVCM1000001d4a900aRCRD,,,,,,,,,,,,
11456674,Copa Davis en el Recinto Ferial Casa de Campo,No hay información,"L,M,X,J,V,S,D",,2021-11-25,2021-12-05,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1014f567e869b710VgnVCM1000001d4a900aRCRD,Copa Davis en el Recinto Ferial Casa de Campo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=62b1f567e869b710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c53179262ef5d010VgnVCM1000000b205a0aRCRD,Pabellón Multiusos Madrid Arena (Recinto Ferial Casa de Campo),1,"AVENIDA PRINCIPAL, 14",MONCLOA-ARAVACA,CASA DE CAMPO,28011,"40.41352730435772,-3.7384704159174076",ActividadesDeportivas/Tenis,
11480817,Coplas de ayer y de hoy,Gratuito,,,2021-10-15,2021-10-15,19:00,Con el Centro de Mayores San Vicente de Paul.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c3565b38f03c710VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural José Luis Sampedro (Latina),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044239c8e2993510VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD,Centro Cultural José Luis Sampedro (Latina),1,"CALLE CASTROSERNA, 4",LATINA,LUCERO,28047,"40.40159394334669,-3.749110841406562",Musica/LatinaEspanola,
11486905,Corazón flamenco,Gratuito,,,2021-11-16,2021-11-16,18:00,"Compalñia: Pasión flamenca.  Con una potente voz y una de las mejores guitarras del panorama nacional, Pasión Flamenca nos trae este espectáculo de música y cante que repasará los temas más importantes de este arte en el Día Internacional del Flamenco.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02126be4bca4c710VgnVCM2000001f4a900aRCRD,Calle Abierta. Villa de Vallecas. Octubre-Noviembre 2021,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c11fd3655b3c710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8c31bbad23cf310VgnVCM1000000b205a0aRCRD,Auditorio Municipal Las Trece Rosas,1,"CALLE MONTE DE MONTJUICH, 7",VILLA DE VALLECAS,CASCO H.VALLECAS,28031,"40.38024517813902,-3.617532420014534",Musica/Flamenco,
11481007,Cortometrajes de Escuelas de Cine,No hay información,,,2021-10-21,2021-10-21,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ccc91f57213c710VgnVCM1000001d4a900aRCRD,Cortometrajes de Escuelas de Cine,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24dc91f57213c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391053041229135,-3.6958079719260075",ProgramacionDestacadaAgendaCultura,
11470267,Cosechas Sannas,No hay información,,,2021-10-24,2021-10-24,,"Las Cosechas son un espacio de inspiración e intercambio además del lugar ideal para hacer networking, donde se dan a conocer empresas de diferentes sectores que apuestan por un crecimiento empresarial triple balance (económico, social y ambiental), en consonancia con los ODS, y con el fin de generar un cambio e impacto positivo en su entorno. En  SANNAS  siempre se innova.  Habrá dos modalidades: presentación de empresas y presentación de proyectos colaborativos. Podremos conocer la empresa en su totalidad o escuchar ejemplos de colaboración y apoyo entre negocios Triple Balance que se han unido para juntar fuerzas. Tendremos la oportunidad de aprender de los fallos y aciertos de experiencias anteriores para saber a qué retos nos enfrentamos en el mundo empresarial y cómo superarlos para llegar al éxito de forma responsable.   Formato de las presentaciones  Las presentaciones de las empresas o los proyectos deben ser como un ?elevator pitch? de duración maxima de 4min enfocado en los valores y propósito de la empresa, destacando la parte de sostenibilidad, transparencia y coherencia con el triple resultado de su cuenta económica, ecológica y social.  La inscripción para presentar un proyecto queda abierta hasta el miércoles 13 de octubre en la pagina www.anotherwayff.com. Los participantes se anunciarán el lunes 18 de octubre. Conoceremos a cuatro empresas que llevan el Triple Balance en su ADN, y tres proyectos colaborativos de éxito en SANNAS.     https://www.sannas.eu/",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=435b37a33080c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391053041229135,-3.6958079719260075",ProgramacionDestacadaAgendaCultura,
11483600,Coyolx,No hay información,,,2021-10-30,2021-10-30,12:00,"Festival de danza LDC | Sección: LDC +D Compañía ENCLAVEDANZA. Ensayo abierto al público. Coyolx es una iniciativa de la Asociación en ClaveDANZA producida por Culturia Innovación Social. Este proyecto cuenta con la colaboración de la Secretaría de Relaciones Exteriores de la Embajada de México en España, la Agencia Mexicana de Cooperación Internacional para el Desarrollo (AMEXID) y el Instituto Cultural de México en España.  Duración: 90 minutos aprox. (pieza + coloquio).  Entrada libre hasta completar aforo. Reparto de entradas 1 hora antes del evento. (Máximo 2 entradas por persona)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b509d090f663c710VgnVCM2000001f4a900aRCRD,Actividades en el Centro Cultural Sanchinarro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e14499c9cbd16710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD,Centro Cultural Sanchinarro (Hortaleza),1,"CALLE PRINCESA DE EBOLI, 29",HORTALEZA,VALDEFUENTES,28050,"40.49035310157377,-3.655261744717257",DanzaBaile,
11291673,Co-laboratorio de empoderamiento laboral,Gratuito,M,21/9/2021;12/10/2021;19/10/2021;,2021-10-05,2021-10-26,10:00,"Espacio de formación y empoderamiento en el proceso de búsqueda de empleo en el que trabajar juntas nuestras habilidades y recursos personales, desarrollando nuevas capacidades y competencias y apropiándonos de las tecnologías de la información y la comunicación como herramienta de búsqueda y autonomía personal desde la formación continua en herramientas informáticas para la búsqueda de empleo.  Para participar, solicita cita previa con la orientadora laboral.  Martes 5 y 26 de octubre de 10 a 12 h.Actividad presencial con aforo limitado.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=81497bf166586710VgnVCM1000001d4a900aRCRD,Desarrollo profesional,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da4db6e17ad44710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Berta Cáceres. Usera,1,"CALLE GRAN AVENIDA, 14",USERA,ORCASITAS,28041,"40.36902428128397,-3.710212677306876",CursosTalleres,Mujeres
11487560,Crea y diseña tu propia chapa,Gratuito,,,2021-10-23,2021-10-23,15:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71554aeb94b4c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),"1,6","CALLE SAN JUSTO, 5",CENTRO,PALACIO,28005,"40.41410290844665,-3.7098591212735883",CursosTalleres,"Niños,Familias"
11457278,Creación de títeres y objetos -,Gratuito,,,2021-10-31,2021-10-31,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c524fd250c9b710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Los Rosales (Villaverde),1,"AVENIDA LOS ROSALES, 133",VILLAVERDE,BUTARQUE,28021,"40.35074797433515,-3.6773064421969233",1ciudad21distritos,"Niños,Familias"
11484479,Creando nuestra línea violeta del tiempo,Gratuito,,,2021-10-29,2021-10-29,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=855ec56b90b3c710VgnVCM2000001f4a900aRCRD,Creando nuestra línea violeta del tiempo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=519f97dcba95a710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Berta Cáceres. Usera,1,"CALLE GRAN AVENIDA, 14",USERA,ORCASITAS,28041,"40.36902428128397,-3.710212677306876",CursosTalleres,Mujeres
11461207,Cría,No hay información,"J,V",,2021-11-04,2021-11-05,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7833b067ee4cb710VgnVCM1000001d4a900aRCRD,Cría,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d33b067ee4cb710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,"CALLE CONDE DUQUE, 11",CENTRO,UNIVERSIDAD,28015,"40.42802889001877,-3.710182353581842",ProgramacionDestacadaAgendaCultura,
11475888,Criaturas fantásticas,10? por niño acompañado de un adulto.,,,2021-11-07,2021-11-07,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e5ed9acc671c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",,"Niños,Familias"
11470815,Cristina Morales y lo inadecuado,"3,5 ?",,,2021-10-16,2021-10-16,,"Lectura fácil de Cristina Morales ha sido definida como «un campo de batalla: contra el heteropatriarcado monógamo y blanco; contra la retórica institucional y capitalista; contra el activismo que usa los ropajes de «lo alternativo» para apuntalar el statu quo. Pero es también una novela que celebra el cuerpo y la sexualidad, el deseo». Esta historia de cuatro mujeres con discapacidad intelectual dista todo lo que es posible distar de ser una lectura acomodaticia con la manera en que se trata la diferencia en una sociedad que tiende a la homogeneización capitalista. Morales no se esconde cómodamente tras la neutralidad y confronta la retórica de la corrección política.   Cristina Morales (Granada, 1985), licenciada en Derecho y Ciencias Políticas y especialista en Relaciones Internacionales, es autora de las novelas Los combatientes (Caballo de Troya, 2013), galardonada con el Premio INJUVE de Narrativa 2012, y su última obra, Lectura fácil le valió el Premio Herralde de Novela 2018 y del Premio Nacional de Narrativa 2019. Actualmente es artista residente en la Fábrica de Creación La Caldera (Barcelona) como miembro de la compañía de danza contemporánea Iniciativa Sexual Femenina.  Dora García (Valladolid, 1965) investiga en sus obras la relación entre espectador, espacio y obra, muchas veces a través de la performance y la interactividad con el público. Ha participado en exposiciones internacionales como la Manifesta (1998), la Bienal de Estambul (2003), Münster Sculpture Projects (2007), la Bienal de Sidney (2008) o la 13a documenta de Kassel (2012). Fue la representante española de la Bienal de Venecia (2011) con el proyecto «Lo Inadecuado», una performance extendida de seis meses de duración a partir de la idea de la marginalidad. Ha trabajado sobre la figura de Robert Walser y en 2013 presentó The Joycean Society en la Fondation Prince Pierre de Mónaco. En 2018 el Museo Reina Sofía revisó su trayectoria con la exposición Segunda vez.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a0c7ed8a90c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",RecitalesPresentacionesActosLiterarios,
11418020,Crónico,"Entrada general - 18 euros Venta anticipada - 15 euros Martes y Miércoles - 16 euros (día del espectador) Amigos TFG - 13 euros Grupos (+ de 15) - 14 euros Tarifa reducida: 16 euros (Todos los días): Carné joven, mayores de 65, familia numerosa, desempleados, diversidad funcional y Carné de bibliotecas municipales de Madrid.","M,X,J,V,S,D",,2021-10-14,2021-10-31,20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cbabb42ace1a710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6","PLAZA COLON, 4",SALAMANCA,RECOLETOS,28001,"40.424926347610764,-3.6899208519663427",ProgramacionDestacadaAgendaCultura,"Familias,Mayores"
11468109,Crónico -  Actividades,Según actividad,"X,J,V,S,D",,2021-10-21,2021-11-02,,FECHAS Y DETALLE:  21 oct. (S.Guirau).  Encuentro con el público (al término de la función). Duración aproximada de 30 a 40 minutos.   Asistencia del elenco completo + dirección.  SESION VERMU.  (Sala Jardiel / S.Polivalente).  Posibles película a emitir:   29 oct.  - El libro de la vida (Guillermo del Toro) Pendiente de PPTO de Derechos de autor ...  euros. 31 oct.  o 1 o 2 NOV. - Opcional o adicional a la anterior: DOCUMENTAL de CHAVELA (Sala Jardiel / S.Polivalente).  (Participación en coloquio posterior)  EXPO DÍA DE MUERTOS.  A OTRA FICHA 19 OCT a 7 NOV. ¿??  ? Hall Seta / Hall Expo Montaje Altar de muertos 31 OCT  a  2 NOV Taller infantil de 2/3 días,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3bd8bbc453fb710VgnVCM1000001d4a900aRCRD,Actividades de participación y formación,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=11cd8bbc453fb710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6","PLAZA COLON, 4",SALAMANCA,RECOLETOS,28001,"40.424926347610764,-3.6899208519663427",ProgramacionDestacadaAgendaCultura,"Familias,Mayores"
